tutorial_id,tutorial_title,file,track,rank,domain,root,spec_path,difficulty,score,confidence,evidence_terms,source_line
therapeutic-plasma-exchange-tpe,Therapeutic Plasma Exchange (TPE),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > Therapeutic Plasma Exchange,,1.605,high,therapeutic; plasma; exchange; blood; banking; transfusion; medicine; apheresi,547
therapeutic-plasma-exchange-tpe,Therapeutic Plasma Exchange (TPE),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis,,1.47,high,apheresi; blood; banking; transfusion; medicine,529
therapeutic-plasma-exchange-tpe,Therapeutic Plasma Exchange (TPE),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > General Principles > Neurologic Disorders > Guillain-Barré Syndrome,AR,1.3929,high,guillain; barre; syndrome; blood; banking; transfusion; medicine; apheresi; principle,559
therapeutic-plasma-exchange-tpe,Therapeutic Plasma Exchange (TPE),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > General Principles > Neurologic Disorders > Myasthenia Gravis,AR,1.3767,high,myasthenia; gravi; blood; banking; transfusion; medicine; apheresi; principle,562
therapeutic-plasma-exchange-tpe,Therapeutic Plasma Exchange (TPE),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Plasma Components and Derivatives > IVIG,AR,1.2629,high,ivig; blood; banking; transfusion; medicine; plasma; component,775
therapeutic-plasma-exchange-tpe,Therapeutic Plasma Exchange (TPE),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Clinical Practice > Immune Thrombocytopenia > Treatment,C,1.2601,high,blood; banking; transfusion; medicine; practice; immune,206
therapeutic-cytapheresis-red-cell-platelet-leukocyte,"Therapeutic Cytapheresis (Red Cell, Platelet, Leukocyte)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > Therapeutic White Cell Apheresis > Hyperleukocytosis,F,2.0887,high,hyperleukocytosi; blood; transfusion; medicine; apheresi; therapeutic; white; cell,620
therapeutic-cytapheresis-red-cell-platelet-leukocyte,"Therapeutic Cytapheresis (Red Cell, Platelet, Leukocyte)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > Therapeutic Phlebotomy > Red Cell Exchange > Sickle Cell Disease,AR,2.0653,high,sickle; cell; blood; transfusion; medicine; apheresi; therapeutic; red; exchange,604
therapeutic-cytapheresis-red-cell-platelet-leukocyte,"Therapeutic Cytapheresis (Red Cell, Platelet, Leukocyte)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > Therapeutic Phlebotomy > Red Cell Exchange,,1.9745,high,red; cell; exchange; blood; transfusion; medicine; apheresi; therapeutic,598
therapeutic-cytapheresis-red-cell-platelet-leukocyte,"Therapeutic Cytapheresis (Red Cell, Platelet, Leukocyte)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > Therapeutic Phlebotomy > Therapeutic Platelet Apheresis,F,1.8889,high,therapeutic; platelet; apheresi; blood; transfusion; medicine,616
therapeutic-cytapheresis-red-cell-platelet-leukocyte,"Therapeutic Cytapheresis (Red Cell, Platelet, Leukocyte)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis,,1.8751,high,apheresi; blood; transfusion; medicine,529
therapeutic-cytapheresis-red-cell-platelet-leukocyte,"Therapeutic Cytapheresis (Red Cell, Platelet, Leukocyte)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > General Information and Principles > Therapeutic Apheresis,AR,1.872,high,therapeutic; apheresi; blood; transfusion; medicine; principle,537
hazards-of-transfusion,Hazards of Transfusion,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Febrile Non-Hemolytic > Allergic,,1.8932,high,allergic; blood; transfusion; medicine; hazard; febrile; non; hemolytic,645
hazards-of-transfusion,Hazards of Transfusion,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Management > Transfusion-Related Acute Lung Injury,C,1.8722,high,transfusion; related; acute; lung; injury; blood; medicine; hazard,706
hazards-of-transfusion,Hazards of Transfusion,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Febrile Non-Hemolytic,C,1.7902,high,febrile; non; hemolytic; blood; transfusion; medicine; hazard,639
hazards-of-transfusion,Hazards of Transfusion,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Obstetric and Pediatric Patients > ABO Incompatibility > Management,AR,1.7592,high,blood; transfusion; medicine; abo; incompatibility,1166
hazards-of-transfusion,Hazards of Transfusion,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Hemolytic Transfusion Reactions,C,1.7149,high,hemolytic; transfusion; reaction; blood; medicine; hazard,628
hazards-of-transfusion,Hazards of Transfusion,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Obstetric and Pediatric Patients > ABO Incompatibility,C,1.6992,high,abo; incompatibility; blood; transfusion; medicine,1164
hemolytic-transfusion-reactions-acute-delayed,Hemolytic Transfusion Reactions (Acute & Delayed),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Clinical Practice > Causes > Management,,1.8617,high,blood; banking; transfusion; medicine; cause,194
hemolytic-transfusion-reactions-acute-delayed,Hemolytic Transfusion Reactions (Acute & Delayed),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Clinical Practice > Liver Disease > Disseminated Intravascular Coagulation,C,1.8432,high,disseminated; intravascular; coagulation; blood; banking; transfusion; medicine,252
hemolytic-transfusion-reactions-acute-delayed,Hemolytic Transfusion Reactions (Acute & Delayed),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Obstetric and Pediatric Patients > ABO Incompatibility > Management,AR,1.8391,high,blood; banking; transfusion; medicine; abo; incompatibility,1166
hemolytic-transfusion-reactions-acute-delayed,Hemolytic Transfusion Reactions (Acute & Delayed),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Obstetric and Pediatric Patients > ABO Incompatibility,C,1.7791,high,abo; incompatibility; blood; banking; transfusion; medicine,1164
hemolytic-transfusion-reactions-acute-delayed,Hemolytic Transfusion Reactions (Acute & Delayed),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Surgery Patients > Shock > Trauma Patient > Complications,C,1.7778,high,complication; blood; banking; transfusion; medicine; surgery,1072
hemolytic-transfusion-reactions-acute-delayed,Hemolytic Transfusion Reactions (Acute & Delayed),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > RBCs and RBC Components > Red Cell Immunology > Red Cell Antigen-Antibody Interactions > Antiglobulin test (DAT),C,1.7655,high,antiglobulin; dat; blood; banking; transfusion; medicine; red; cell; antigen; antibody,416
febrile-allergic-and-anaphylactic-reactions,"Febrile, Allergic, and Anaphylactic Reactions",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Febrile Non-Hemolytic > Allergic > Treatment,C,2.0769,high,blood; banking; transfusion; adverse; event; febrile; non; hemolytic; allergic,652
febrile-allergic-and-anaphylactic-reactions,"Febrile, Allergic, and Anaphylactic Reactions",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Febrile Non-Hemolytic > Allergic,,2.0169,high,allergic; blood; banking; transfusion; adverse; event; febrile; non; hemolytic,645
febrile-allergic-and-anaphylactic-reactions,"Febrile, Allergic, and Anaphylactic Reactions",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Febrile Non-Hemolytic > Treatment,C,1.9688,high,blood; banking; transfusion; adverse; event; febrile; non; hemolytic,643
febrile-allergic-and-anaphylactic-reactions,"Febrile, Allergic, and Anaphylactic Reactions",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Febrile Non-Hemolytic,C,1.9088,high,febrile; non; hemolytic; blood; banking; transfusion; adverse; event,639
febrile-allergic-and-anaphylactic-reactions,"Febrile, Allergic, and Anaphylactic Reactions",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Hemolytic Transfusion Reactions,C,1.8685,high,hemolytic; transfusion; reaction; blood; banking; adverse; event,628
febrile-allergic-and-anaphylactic-reactions,"Febrile, Allergic, and Anaphylactic Reactions",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Incidence,C,1.8262,high,incidence; blood; banking; transfusion; adverse; event,629
transfusion-associated-graft-versus-host-disease-ta-gvhd,Transfusion-Associated Graft-Versus-Host Disease (TA-GVHD),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Platelets,,1.7303,high,platelet; blood; transfusion,1124
transfusion-associated-graft-versus-host-disease-ta-gvhd,Transfusion-Associated Graft-Versus-Host Disease (TA-GVHD),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Infectious Hazards of Transfusion > Platelets > Prevention,AR,1.6819,high,prevention; blood; transfusion; platelet,913
transfusion-associated-graft-versus-host-disease-ta-gvhd,Transfusion-Associated Graft-Versus-Host Disease (TA-GVHD),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Cell and Tissue Therapy > HLA Antigens and Alleles,,1.6509,high,hla; human; leukocyte; antigen; allele; blood; transfusion; cell; tissue,296
transfusion-associated-graft-versus-host-disease-ta-gvhd,Transfusion-Associated Graft-Versus-Host Disease (TA-GVHD),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Cell and Tissue Therapy > Overview > Bone,F,1.6287,high,bone; blood; transfusion; cell; tissue,368
transfusion-associated-graft-versus-host-disease-ta-gvhd,Transfusion-Associated Graft-Versus-Host Disease (TA-GVHD),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Infectious Hazards of Transfusion > Hepatitis D > Diagnosis,F,1.6268,high,diagnosi; blood; transfusion; hepatiti,819
transfusion-associated-graft-versus-host-disease-ta-gvhd,Transfusion-Associated Graft-Versus-Host Disease (TA-GVHD),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Infectious Hazards of Transfusion > Hepatitis D > Prevention,F,1.6235,high,prevention; blood; transfusion; hepatiti,822
transfusion-related-acute-lung-injury-trali,Transfusion-Related Acute Lung Injury (TRALI),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Neutrophils,,2.075,high,neutrophil; blood; banking; transfusion; medicine,1152
transfusion-related-acute-lung-injury-trali,Transfusion-Related Acute Lung Injury (TRALI),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Clinical Practice > Causes > Management,,1.9217,high,blood; banking; transfusion; medicine; cause,194
transfusion-related-acute-lung-injury-trali,Transfusion-Related Acute Lung Injury (TRALI),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Hazards of Transfusion: Specific Adverse Events > Management > Transfusion-Related Acute Lung Injury,C,1.9196,high,transfusion; related; acute; lung; injury; blood; banking; medicine,706
transfusion-related-acute-lung-injury-trali,Transfusion-Related Acute Lung Injury (TRALI),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Clinical Practice > Causes,C,1.8617,high,cause; blood; banking; transfusion; medicine,192
transfusion-related-acute-lung-injury-trali,Transfusion-Related Acute Lung Injury (TRALI),src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Infectious Hazards of Transfusion > Platelets > Prevention,AR,1.8069,high,prevention; blood; banking; transfusion; medicine; platelet,913
